Seq#,ID#,Florence,Gender,M,R,F,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Related Purchase
3403,28155,0,0,126,16,1,16,0,1,0,0,0,0,0,0,0,0,0
3404,28168,0,0,201,8,2,16,0,0,0,0,0,0,0,0,0,0,0
3405,28172,0,1,256,34,11,92,1,2,5,1,0,0,0,0,0,0,0
3406,28180,0,1,246,16,8,50,4,0,2,2,0,0,0,0,0,0,0
3407,28189,0,0,133,8,1,8,0,0,0,0,0,0,1,0,0,0,1
3408,28194,0,0,66,14,2,18,0,0,2,0,0,0,0,0,0,0,0
3409,28202,0,1,415,4,10,24,2,1,0,1,0,0,0,0,0,0,0
3410,28203,0,1,127,8,2,12,0,0,0,0,0,1,0,0,0,0,1
3411,28209,0,1,350,12,9,46,1,3,1,1,0,0,0,0,1,0,1
3412,28213,0,0,288,16,11,64,1,2,3,3,0,1,0,0,0,0,1
3413,28221,1,0,253,6,1,6,0,0,0,0,0,1,2,0,0,0,3
3414,28230,1,0,180,14,1,14,0,0,1,0,0,0,0,0,0,0,0
3415,28233,0,1,365,8,6,22,2,1,1,0,0,0,1,0,0,0,1
3416,28241,0,1,124,6,1,6,0,0,0,0,0,0,0,0,0,0,0
3417,28254,0,1,113,8,2,14,0,0,1,0,0,0,0,0,0,0,0
3418,28258,0,0,88,22,2,24,0,0,0,0,1,0,0,0,0,0,0
3419,28273,0,0,112,24,2,32,0,0,0,0,0,0,1,0,0,0,1
3420,28311,0,0,190,24,6,46,2,1,2,0,1,0,0,0,0,0,0
3421,28332,0,1,150,36,2,40,0,1,1,0,0,0,0,0,0,0,0
3422,28336,0,0,297,2,2,6,0,0,0,0,0,0,0,0,0,0,0
3423,28343,0,1,96,10,4,22,0,0,2,0,0,0,1,0,0,0,1
3424,28358,0,1,350,10,11,64,1,1,3,1,2,0,0,0,0,0,0
3425,28362,0,1,314,10,11,54,2,2,2,2,1,1,0,0,0,0,1
3426,28363,0,1,380,8,6,34,2,1,0,0,1,0,0,0,0,0,0
3427,28374,0,0,268,20,7,50,3,0,2,0,1,0,0,0,0,0,0
3428,28376,0,1,61,12,2,16,0,1,0,0,0,0,0,0,0,0,0
3429,28399,0,0,174,12,2,16,0,1,0,0,0,1,0,0,0,0,1
3430,28400,0,1,51,14,1,14,1,0,0,0,0,1,0,0,0,0,1
3431,28401,0,1,17,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3432,28404,0,1,173,18,1,18,0,0,0,0,1,0,0,1,0,0,1
3433,28417,0,1,218,12,2,20,0,0,1,0,0,0,0,1,0,0,1
3434,28446,0,1,47,34,1,34,1,0,0,0,0,0,0,1,0,0,1
3435,28470,0,0,310,6,3,12,0,0,0,0,0,2,0,0,0,0,2
3436,28491,0,1,409,12,10,42,1,1,2,1,3,1,1,0,0,0,2
3437,28493,0,0,306,18,2,24,1,0,0,0,0,0,0,1,0,0,1
3438,28494,0,1,91,8,1,8,0,0,0,0,0,0,0,0,0,0,0
3439,28505,0,0,364,16,8,54,2,0,3,3,0,0,0,0,0,0,0
3440,28522,0,1,293,12,12,44,2,1,2,2,0,0,1,0,0,0,1
3441,28530,0,1,256,2,1,2,0,0,0,0,0,0,0,0,0,0,0
3442,28535,0,1,276,6,3,12,0,0,0,0,0,0,1,1,0,0,2
3443,28548,0,0,24,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3444,28549,0,1,148,16,1,16,1,0,0,0,0,0,0,0,0,1,1
3445,28556,0,1,154,8,2,14,0,1,0,0,0,0,3,0,0,0,3
3446,28558,0,0,365,14,6,42,0,0,2,1,0,0,1,0,0,0,1
3447,28566,0,0,205,8,2,10,0,0,0,0,0,0,1,0,0,0,1
3448,28571,0,1,367,2,12,28,0,1,1,1,1,0,3,0,0,0,3
3449,28573,0,1,291,22,12,86,2,1,3,2,0,0,0,0,0,0,0
3450,28575,0,1,240,26,2,32,1,0,0,0,0,0,0,0,0,0,0
3451,28600,0,0,203,4,4,22,1,0,0,1,0,0,0,0,0,0,0
3452,28630,0,1,285,8,1,8,0,0,0,0,0,1,0,0,0,0,1
3453,28637,0,1,244,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3454,28648,0,1,179,8,2,10,0,0,0,0,0,0,0,0,0,0,0
3455,28663,1,1,39,32,1,32,1,0,0,0,0,0,0,0,0,0,0
3456,28672,0,1,126,30,1,30,0,0,0,1,0,3,0,0,0,0,3
3457,28696,0,1,16,8,1,8,0,0,0,0,0,3,0,0,0,0,3
3458,28720,1,1,180,16,2,24,0,0,1,0,0,3,0,0,0,0,3
3459,28723,1,1,215,34,1,34,0,0,0,0,0,0,0,0,0,0,0
3460,28733,1,1,285,20,1,20,0,0,0,0,1,0,0,0,0,0,0
3461,28738,0,1,248,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3462,28744,0,1,128,16,2,22,2,0,0,0,0,0,0,1,0,0,1
3463,28752,0,1,204,6,2,14,0,1,0,0,0,0,1,0,0,0,1
3464,28755,0,0,156,16,2,22,0,0,1,0,0,1,1,1,0,0,3
3465,28756,0,0,354,10,10,60,1,1,2,0,2,1,2,1,0,1,5
3466,28761,0,1,341,14,8,34,2,0,2,1,0,0,0,0,0,0,0
3467,28771,0,1,189,34,1,34,0,1,0,0,0,0,0,0,0,0,0
3468,28791,0,0,213,10,9,56,1,0,0,3,0,0,1,1,0,0,2
3469,28792,0,1,17,14,1,14,0,0,0,0,0,0,0,0,0,0,0
3470,28797,0,1,167,10,8,40,1,0,2,1,1,0,0,1,0,0,1
3471,28805,0,1,102,20,2,28,0,0,1,0,0,0,0,0,0,0,0
3472,28806,0,1,231,34,2,42,0,0,2,0,0,0,0,0,0,0,0
3473,28811,0,0,472,8,12,58,4,0,3,1,1,0,0,0,0,1,1
3474,28850,0,0,117,28,1,28,0,1,0,0,0,0,1,0,0,0,1
3475,28856,0,1,261,14,8,42,2,3,2,0,0,0,0,0,0,0,0
3476,28866,0,1,222,32,2,40,1,0,1,0,0,0,1,0,0,0,1
3477,28871,0,0,53,22,3,32,2,0,0,0,0,0,0,0,0,0,0
3478,28881,0,0,401,10,9,60,3,0,1,0,2,0,3,1,0,1,5
3479,28887,0,0,380,8,9,54,1,1,3,1,0,0,0,0,0,0,0
3480,28890,0,1,125,6,2,12,0,0,0,0,0,1,0,0,0,0,1
3481,28892,0,1,123,18,7,48,1,2,2,0,0,0,0,1,0,0,1
3482,28909,0,1,178,20,8,56,1,2,0,2,0,0,0,0,0,0,0
3483,28919,0,1,90,2,1,2,0,0,0,0,0,0,0,0,0,0,0
3484,28932,0,1,165,14,1,14,1,0,0,0,0,0,0,0,0,0,0
3485,28950,0,0,196,14,1,14,0,0,1,0,0,1,0,0,0,0,1
3486,28954,0,1,219,12,2,16,0,0,1,0,0,1,0,2,0,1,4
3487,28959,0,1,416,10,11,72,2,0,1,1,3,1,1,0,0,1,3
3488,28965,0,1,212,8,7,24,2,0,1,0,0,0,0,1,0,1,2
3489,28967,0,1,360,30,9,74,1,2,3,0,1,0,1,0,0,0,1
3490,28970,0,1,308,8,1,8,0,0,0,0,0,0,0,1,0,0,1
3491,28975,0,1,158,12,7,50,0,1,2,0,1,0,0,0,0,0,0
3492,28984,0,0,186,12,1,12,0,0,0,0,0,1,0,0,0,0,1
3493,28987,0,1,136,2,8,40,1,2,0,1,0,0,0,0,0,0,0
3494,28992,0,0,113,8,1,8,0,0,0,0,0,0,0,0,0,0,0
3495,28998,0,1,136,6,2,10,0,0,0,0,0,0,0,0,0,0,0
3496,29008,0,1,85,4,1,4,0,0,0,0,0,0,0,0,0,0,0
3497,29012,0,1,351,2,12,60,4,0,0,3,0,2,0,0,0,1,3
3498,29013,0,0,59,10,1,10,0,0,0,0,0,1,0,0,0,0,1
3499,29037,0,0,189,10,7,48,0,0,3,0,1,1,0,0,0,0,1
3500,29059,0,1,121,4,7,42,0,0,2,0,0,1,0,0,0,0,1
3501,29065,0,1,317,22,2,30,0,0,0,0,1,1,1,0,0,0,2
3502,29071,0,0,247,6,1,6,0,0,0,0,0,0,0,0,0,0,0
3503,29074,0,1,143,14,1,14,1,0,0,0,0,0,1,0,0,0,1
3504,29083,0,0,337,4,12,36,3,0,3,1,1,0,2,0,0,0,2
3505,29098,0,0,61,22,1,22,0,0,1,0,0,0,0,0,0,0,0
3506,29103,0,0,248,10,4,26,1,0,1,0,0,0,0,0,0,0,0
3507,29114,0,0,404,16,12,54,1,1,1,5,0,0,2,0,0,0,2
3508,29125,0,1,308,12,1,12,0,0,0,0,0,0,0,1,0,0,1
3509,29131,0,1,262,14,2,20,1,0,1,0,0,0,0,0,0,0,0
3510,29134,0,0,256,14,10,64,2,2,3,0,0,0,0,0,0,0,0
3511,29139,0,1,118,8,2,14,0,0,0,1,0,1,0,0,0,0,1
3512,29144,0,0,341,24,4,36,0,1,1,1,1,0,0,0,0,0,0
3513,29153,0,0,228,10,1,10,0,0,0,0,0,0,0,0,0,0,0
3514,29159,0,0,338,12,7,42,2,0,1,1,1,0,2,0,0,0,2
3515,29161,0,0,35,22,1,22,0,0,0,0,0,0,0,0,0,0,0
3516,29166,0,1,428,10,9,48,2,1,2,2,1,0,0,0,0,0,0
3517,29167,0,1,209,12,7,28,1,0,3,2,0,0,0,0,0,0,0
3518,29199,0,1,298,10,2,12,0,0,0,0,0,2,0,0,0,0,2
3519,29201,0,1,304,10,10,46,2,2,2,2,0,0,0,0,0,0,0
3520,29224,0,1,242,16,1,16,0,0,1,0,0,0,3,0,0,0,3
3521,29240,0,0,244,10,12,60,5,2,1,1,0,0,0,0,0,0,0
3522,29259,0,0,290,6,7,26,1,1,2,0,0,0,0,0,0,0,0
3523,29269,0,1,189,4,2,8,0,0,0,0,0,0,0,0,0,0,0
3524,29275,0,1,166,10,1,10,0,0,0,0,0,0,0,0,0,0,0
3525,29281,0,1,207,10,3,18,1,1,0,0,0,0,0,0,0,0,0
3526,29282,0,1,172,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3527,29284,0,1,114,12,1,12,0,0,0,0,0,1,0,0,0,0,1
3528,29285,0,1,74,24,1,24,0,0,1,0,0,0,0,0,0,1,1
3529,29288,0,1,302,2,1,2,0,0,0,0,0,0,1,0,0,0,1
3530,29325,0,1,197,16,1,16,0,0,0,0,0,0,0,0,0,0,0
3531,29329,0,0,200,6,1,6,0,0,0,0,0,0,1,0,0,0,1
3532,29335,0,1,286,4,2,6,0,0,0,0,0,1,2,0,0,0,3
3533,29347,0,0,94,12,1,12,0,0,0,0,0,0,1,0,0,0,1
3534,29359,0,1,229,2,2,8,0,0,0,0,0,0,0,0,0,0,0
3535,29365,0,1,152,2,2,6,0,0,0,0,0,1,1,0,0,0,2
3536,29379,0,1,416,6,8,24,4,0,0,0,3,1,1,0,0,1,3
3537,29390,0,1,184,14,6,46,0,0,3,1,1,1,0,0,0,0,1
3538,29409,0,1,78,14,1,14,0,0,0,1,0,1,0,0,0,0,1
3539,29411,0,1,164,2,2,6,0,0,0,0,0,1,0,0,0,0,1
3540,29415,0,1,70,6,1,6,0,0,0,0,0,1,0,0,0,0,1
3541,29431,0,1,84,2,2,6,0,0,0,0,0,0,0,0,0,0,0
3542,29433,0,0,181,18,4,34,2,0,0,1,1,1,0,1,0,0,2
3543,29434,0,1,174,8,2,14,0,1,0,0,0,0,1,0,0,0,1
3544,29441,0,1,253,14,11,62,4,1,5,1,0,0,0,0,0,0,0
3545,29445,0,1,142,14,1,14,0,0,0,0,0,0,0,0,0,0,0
3546,29447,0,0,60,12,1,12,0,0,0,0,0,1,0,0,0,0,1
3547,29455,0,1,144,14,2,16,1,0,1,0,0,0,1,0,0,0,1
3548,29459,0,1,126,4,2,6,0,0,0,0,0,0,0,0,0,0,0
3549,29463,1,1,49,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3550,29475,0,1,358,10,8,48,0,2,2,0,0,0,3,0,0,0,3
3551,29484,0,1,312,30,2,32,0,0,1,0,0,1,0,0,0,1,2
3552,29490,0,1,152,24,2,26,0,1,1,0,0,1,0,0,0,0,1
3553,29496,0,0,306,10,3,24,0,0,0,0,0,2,0,0,0,0,2
3554,29501,0,1,203,14,2,18,0,1,0,0,1,0,0,0,0,0,0
3555,29520,0,1,82,2,1,2,0,0,0,0,0,0,1,0,0,0,1
3556,29545,0,1,133,20,6,36,2,0,1,1,1,0,0,0,0,0,0
3557,29548,0,1,78,14,1,14,0,0,0,1,0,1,0,0,0,0,1
3558,29551,0,1,363,4,7,20,1,1,1,0,0,0,2,0,1,0,3
3559,29578,0,1,319,6,2,14,0,0,0,1,0,0,1,0,0,0,1
3560,29588,0,0,132,12,2,16,0,0,1,0,0,0,1,0,0,0,1
3561,29591,0,0,188,12,2,18,0,0,1,0,0,0,0,0,0,0,0
3562,29594,0,0,238,14,2,22,1,0,0,0,0,0,0,0,0,0,0
3563,29597,0,0,214,36,7,64,1,0,3,2,0,0,0,0,1,0,1
3564,29614,0,0,107,4,2,10,0,0,0,0,0,0,0,1,0,0,1
3565,29623,0,1,70,14,4,30,2,0,0,0,2,0,0,0,0,0,0
3566,29624,0,1,271,14,3,22,0,1,1,0,0,0,0,0,0,0,0
3567,29625,0,1,266,10,1,10,0,0,0,0,0,0,0,0,0,0,0
3568,29631,0,0,198,34,1,34,1,0,0,0,0,1,1,0,0,0,2
3569,29632,0,1,269,20,3,36,2,1,0,0,0,0,0,0,0,0,0
3570,29637,0,1,231,26,6,42,1,0,1,1,0,1,1,0,0,1,3
3571,29643,0,1,63,6,2,10,0,0,0,0,0,0,0,0,0,0,0
3572,29661,0,1,140,16,6,46,2,0,2,0,2,0,0,0,0,0,0
3573,29665,0,0,354,12,8,36,2,1,2,1,0,1,2,0,0,0,3
3574,29670,0,0,305,18,1,18,0,0,0,0,0,0,0,1,0,0,1
3575,29689,0,1,364,16,5,36,1,1,2,0,0,0,1,0,0,0,1
3576,29697,0,0,229,14,5,32,1,0,0,1,0,0,0,0,0,0,0
3577,29710,0,1,121,4,6,30,2,0,0,1,0,0,0,1,0,0,1
3578,29714,0,1,322,10,3,18,0,1,0,0,0,0,0,0,0,0,0
3579,29716,0,0,271,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3580,29717,0,1,166,10,4,32,0,1,1,1,0,0,0,0,0,0,0
3581,29727,0,1,157,2,6,18,1,0,2,0,0,0,0,0,0,0,0
3582,29742,0,0,257,14,1,14,0,0,1,0,0,0,4,0,0,0,4
3583,29744,0,1,91,24,6,56,2,0,1,1,1,0,0,0,0,0,0
3584,29759,0,1,82,8,3,18,0,0,0,0,0,0,0,0,0,0,0
3585,29777,0,0,32,36,2,38,0,0,1,0,0,0,0,0,0,0,0
3586,29783,0,1,258,6,1,6,0,0,0,0,0,0,1,0,0,0,1
3587,29790,0,1,180,8,1,8,0,0,0,0,0,1,0,0,0,0,1
3588,29797,0,1,69,16,2,24,0,0,1,1,0,0,0,0,0,0,0
3589,29799,0,0,229,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3590,29804,0,1,245,30,10,58,1,3,3,0,0,0,0,0,0,0,0
3591,29809,0,1,278,14,2,18,1,0,1,0,0,0,1,1,0,0,2
3592,29817,0,1,272,12,4,36,1,0,0,0,1,0,0,0,0,0,0
3593,29818,0,1,36,14,2,22,1,0,0,0,0,0,0,1,0,0,1
3594,29823,0,0,295,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3595,29825,0,1,187,34,2,38,0,0,0,1,0,0,1,0,0,0,1
3596,29829,0,1,144,10,7,30,1,1,1,2,0,1,1,0,0,0,2
3597,29847,0,0,208,16,2,20,1,1,0,0,0,0,3,0,0,0,3
3598,29856,0,1,32,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3599,29876,0,1,189,4,1,4,0,0,0,0,0,0,0,0,0,0,0
3600,29879,0,1,278,28,12,86,3,0,4,2,1,0,1,0,0,0,1
3601,29882,0,1,285,16,1,16,0,0,0,0,1,0,0,0,0,0,0
3602,29892,1,1,334,4,7,36,0,0,1,0,0,0,0,0,0,0,0
3603,29901,0,1,251,14,2,20,1,0,1,0,0,0,0,0,0,0,0
3604,29912,0,0,109,4,2,8,0,0,0,0,0,1,0,0,0,0,1
3605,29922,0,1,146,30,1,30,0,0,0,0,0,0,0,0,0,0,0
3606,29923,0,1,314,10,1,10,0,0,0,0,0,0,0,0,0,0,0
3607,29931,0,1,325,10,2,14,0,0,1,0,0,0,0,0,0,0,0
3608,29945,0,1,149,24,2,28,0,0,1,0,0,1,1,0,0,0,2
3609,29959,0,1,382,4,8,40,1,0,2,0,1,0,1,0,0,0,1
3610,29961,0,1,103,2,1,2,0,0,0,0,0,0,0,0,0,0,0
3611,29962,1,0,269,10,2,18,0,0,1,0,0,0,0,0,0,0,0
3612,29971,1,1,271,12,2,18,0,0,0,0,0,5,0,0,0,0,5
3613,29972,1,0,250,6,2,14,0,0,0,1,0,0,0,0,0,0,0
3614,30004,0,0,275,26,12,64,3,0,3,1,1,0,0,1,0,0,1
3615,30007,0,1,144,12,8,34,2,1,1,0,2,0,1,1,0,0,2
3616,30011,0,1,20,22,1,22,1,0,0,0,0,0,0,0,0,0,0
3617,30021,0,1,208,2,10,60,1,2,2,2,1,0,3,0,0,1,4
3618,30026,0,0,288,2,5,16,1,0,0,0,0,0,0,0,0,0,0
3619,30029,0,0,328,8,12,70,2,0,2,1,1,0,1,0,0,0,1
3620,30030,0,1,290,16,6,30,0,0,2,0,3,0,0,0,0,0,0
3621,30037,0,1,75,16,2,22,1,0,0,0,1,0,0,0,0,0,0
3622,30050,0,1,166,8,1,8,0,0,0,0,0,0,0,0,0,0,0
3623,30052,0,1,205,6,12,38,3,2,3,1,0,1,2,0,0,1,4
3624,30053,0,1,229,2,2,8,0,0,0,0,0,1,0,0,0,0,1
3625,30081,0,1,271,16,1,16,0,0,0,1,0,1,0,0,0,0,1
3626,30083,0,1,262,8,11,30,4,1,2,0,0,1,0,0,1,0,2
3627,30099,0,1,319,6,2,14,1,0,0,0,0,1,1,0,0,0,2
3628,30102,0,0,199,8,2,10,0,0,0,0,0,1,2,0,0,0,3
3629,30108,0,1,157,2,3,16,1,0,0,0,0,0,0,0,0,0,0
3630,30112,0,1,40,10,2,16,1,0,0,0,0,1,0,0,0,0,1
3631,30114,0,1,184,26,8,44,0,0,1,3,0,0,0,1,0,0,1
3632,30151,0,0,76,12,4,32,2,0,0,1,0,1,0,1,0,0,2
3633,30160,0,1,308,14,1,14,0,0,0,1,0,0,0,0,0,0,0
3634,30163,0,1,330,32,8,50,1,2,2,0,0,0,2,0,0,0,2
3635,30171,0,0,327,10,11,64,1,0,1,1,2,0,1,0,1,0,2
3636,30185,0,1,171,4,2,6,0,0,0,0,0,0,0,1,0,0,1
3637,30192,0,1,152,2,2,8,0,0,0,0,0,1,0,0,0,0,1
3638,30203,0,0,222,16,6,50,1,0,1,0,0,0,0,0,0,0,0
3639,30204,0,1,294,12,1,12,0,0,0,0,0,0,1,0,0,0,1
3640,30225,0,1,91,6,1,6,0,0,0,0,0,1,0,0,0,0,1
3641,30226,0,1,73,8,2,16,1,0,0,0,0,1,0,0,0,0,1
3642,30244,0,0,123,12,1,12,0,0,0,0,0,0,1,0,0,0,1
3643,30259,0,1,43,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3644,30262,0,1,417,12,8,36,3,1,2,0,0,1,2,0,0,0,3
3645,30278,0,1,164,4,2,8,0,0,0,0,0,0,0,1,0,0,1
3646,30284,0,1,223,6,2,14,0,1,0,0,0,0,0,0,0,0,0
3647,30293,0,0,88,4,2,10,0,0,0,0,0,0,0,1,0,0,1
3648,30298,0,1,77,12,5,36,2,0,0,0,0,0,0,0,0,0,0
3649,30302,0,1,133,8,7,42,0,0,2,1,2,0,0,0,0,1,1
3650,30306,0,1,180,16,3,28,1,0,1,0,0,0,0,1,0,0,1
3651,30316,0,0,225,10,4,30,0,0,1,2,0,1,0,0,0,0,1
3652,30317,0,0,374,10,8,38,2,1,3,0,0,1,3,1,0,1,6
3653,30351,0,0,81,12,2,20,0,0,0,1,0,1,0,0,0,0,1
3654,30353,0,0,44,10,1,10,0,0,0,0,0,0,0,1,0,0,1
3655,30380,0,0,117,12,2,14,1,0,0,0,0,0,1,0,0,0,1
3656,30381,0,1,215,6,1,6,0,0,0,0,0,1,0,0,0,0,1
3657,30384,0,0,100,6,1,6,0,0,0,0,0,1,0,0,0,0,1
3658,30392,0,1,26,10,1,10,0,0,0,0,0,0,0,1,0,0,1
3659,30425,0,1,99,26,2,32,0,1,0,0,1,1,0,1,0,0,2
3660,30431,0,0,57,2,1,2,0,0,0,0,0,1,1,0,0,0,2
3661,30441,0,0,162,4,2,10,0,0,0,0,0,1,1,0,0,0,2
3662,30442,0,1,420,16,11,70,4,0,3,1,1,0,6,0,0,0,6
3663,30460,0,1,110,16,2,24,2,0,0,0,0,0,0,0,0,0,0
3664,30469,0,1,278,8,9,28,0,1,2,2,0,0,1,0,1,0,2
3665,30489,0,1,142,22,2,28,0,0,1,0,0,0,0,0,0,0,0
3666,30490,0,1,207,14,5,40,3,2,0,0,0,0,0,0,0,0,0
3667,30498,0,1,247,16,1,16,0,0,1,0,0,1,0,0,0,0,1
3668,30503,0,1,459,16,12,58,3,1,1,2,2,0,4,0,0,1,5
3669,30516,0,1,199,12,2,18,1,0,0,0,0,0,2,0,0,0,2
3670,30517,1,0,33,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3671,30520,0,0,36,4,1,4,0,0,0,0,0,0,0,0,0,0,0
3672,30522,0,1,138,8,7,44,0,0,4,2,0,0,0,0,0,0,0
3673,30524,0,0,246,4,2,6,0,0,0,0,0,2,0,0,0,0,2
3674,30547,0,1,108,8,3,26,0,0,1,0,0,0,1,0,0,0,1
3675,30548,0,0,146,10,1,10,0,0,0,0,0,2,0,0,0,0,2
3676,30556,0,1,88,12,2,16,0,1,0,0,0,0,0,0,0,0,0
3677,30557,0,1,42,10,2,14,0,0,0,1,0,0,0,0,0,0,0
3678,30559,0,1,135,2,1,2,0,0,0,0,0,0,1,0,0,0,1
3679,30566,0,0,237,2,8,24,2,0,0,0,0,0,0,0,0,0,0
3680,30578,0,1,348,14,8,58,0,0,5,0,2,0,0,0,0,0,0
3681,30588,0,1,156,16,1,16,1,0,0,0,0,0,1,1,0,0,2
3682,30589,0,1,384,14,8,42,1,0,1,3,2,1,1,0,1,0,3
3683,30590,0,1,107,12,1,12,0,0,0,0,0,1,0,0,0,0,1
3684,30601,0,0,167,32,2,34,1,0,0,0,0,2,0,0,0,0,2
3685,30603,0,0,66,2,2,8,0,0,0,0,0,2,0,0,0,0,2
3686,30609,0,1,103,10,1,10,0,0,0,0,0,0,0,0,0,0,0
3687,30610,0,0,259,8,2,10,0,0,0,0,0,2,2,0,0,0,4
3688,30614,0,1,221,10,5,28,1,0,1,0,0,0,0,0,0,0,0
3689,30616,0,1,83,14,2,20,0,1,0,0,0,0,1,0,0,0,1
3690,30644,0,0,49,12,1,12,0,0,0,0,0,2,0,0,0,0,2
3691,30650,0,0,339,28,4,50,0,0,3,0,1,2,1,0,0,0,3
3692,30659,0,1,74,14,2,22,0,0,0,1,0,0,0,0,0,0,0
3693,30669,0,1,212,4,1,4,0,0,0,0,0,0,0,0,0,0,0
3694,30718,0,0,110,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3695,30727,0,1,161,30,1,30,1,0,0,0,0,0,0,0,0,0,0
3696,30732,0,1,161,14,3,26,0,0,1,1,0,0,0,0,0,0,0
3697,30739,0,0,131,30,4,40,0,0,2,1,0,0,0,0,0,0,0
3698,30753,0,1,311,12,1,12,0,0,0,0,0,0,3,0,0,0,3
3699,30758,0,1,105,16,2,24,0,0,0,0,0,1,0,0,0,0,1
3700,30763,0,1,113,10,2,14,0,0,1,0,0,0,0,0,0,0,0
3701,30783,0,1,103,18,1,18,0,0,0,1,0,0,0,0,0,0,0
3702,30785,0,1,287,12,10,44,1,1,3,1,0,0,0,1,0,1,2
3703,30787,0,1,99,14,3,30,1,1,1,0,0,0,0,0,0,0,0
3704,30788,0,0,316,34,7,48,1,0,2,1,0,0,1,0,0,1,2
3705,30792,0,1,249,26,2,28,0,0,1,0,0,1,0,0,0,0,1
3706,30803,0,1,85,26,2,34,0,0,1,0,0,0,2,0,0,0,2
3707,30807,0,1,46,12,1,12,0,0,0,0,0,0,0,1,0,0,1
3708,30810,0,0,221,4,2,8,0,0,0,0,0,0,0,0,0,0,0
3709,30819,0,0,204,26,2,32,0,1,0,1,0,0,1,0,0,0,1
3710,30827,0,1,158,6,2,12,0,0,0,0,0,0,0,0,0,0,0
3711,30834,0,1,326,12,4,28,1,0,1,0,0,0,0,1,0,0,1
3712,30842,0,1,52,14,2,20,1,0,1,0,0,0,0,0,0,0,0
3713,30877,0,1,59,8,1,8,0,0,0,0,0,1,0,0,0,0,1
3714,30894,0,1,153,32,10,58,1,1,1,1,1,0,0,0,0,0,0
3715,30897,0,1,230,10,1,10,0,0,0,0,0,2,0,0,0,0,2
3716,30899,0,1,233,12,1,12,0,0,0,0,0,2,0,0,0,0,2
3717,30908,0,1,281,10,2,14,0,1,0,0,0,2,0,0,0,0,2
3718,30909,0,1,153,16,8,32,1,1,2,1,0,0,0,0,1,0,1
3719,30913,0,1,91,16,1,16,0,0,1,0,0,0,0,0,0,0,0
3720,30927,0,1,350,12,8,50,2,1,1,1,1,0,1,0,1,0,2
3721,30945,0,1,452,10,12,60,3,1,2,1,0,0,1,0,0,0,1
3722,30966,0,1,165,32,1,32,1,0,0,0,0,0,0,0,0,0,0
3723,30969,0,1,202,8,1,8,0,0,0,0,0,0,0,0,0,0,0
3724,30973,0,0,283,14,4,22,1,0,2,0,0,0,1,0,0,0,1
3725,30976,0,1,181,4,3,18,0,0,1,0,0,0,0,0,0,0,0
3726,30982,0,1,310,2,3,18,0,0,1,0,0,0,0,0,0,0,0
3727,30983,0,1,280,12,11,60,2,0,3,1,0,0,1,0,2,0,3
3728,30989,0,0,134,6,2,12,0,0,0,0,0,0,0,0,0,0,0
3729,30996,0,1,165,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3730,31021,0,1,115,8,1,8,0,0,0,0,0,0,1,0,0,0,1
3731,31036,0,1,250,14,2,16,0,0,0,0,1,0,0,0,0,0,0
3732,31043,0,0,237,22,1,22,0,0,0,1,0,0,0,0,0,0,0
3733,31046,0,1,175,12,1,12,0,0,0,0,0,0,2,0,0,0,2
3734,31047,0,0,178,24,1,24,1,0,0,0,0,0,0,1,0,0,1
3735,31048,0,0,102,10,1,10,0,0,0,0,0,0,0,0,0,0,0
3736,31057,1,1,76,6,1,6,0,0,0,0,0,1,0,0,0,0,1
3737,31060,1,1,53,6,2,10,0,0,0,0,0,0,0,0,0,0,0
3738,31062,1,1,137,14,1,14,0,0,1,0,0,0,0,0,0,0,0
3739,31063,1,1,292,12,1,12,0,0,0,0,0,0,0,0,0,0,0
3740,31070,0,1,45,16,1,16,1,0,0,0,0,0,0,0,0,0,0
3741,31074,0,1,312,16,1,16,1,0,0,0,0,0,0,0,0,0,0
3742,31093,0,1,363,14,7,56,3,0,1,2,1,0,2,0,0,0,2
3743,31106,0,1,170,16,1,16,1,0,0,0,0,0,0,0,0,0,0
3744,31122,0,1,190,6,12,48,0,2,4,0,0,0,0,0,0,1,1
3745,31123,0,1,189,10,4,28,2,0,0,1,0,0,0,1,0,0,1
3746,31124,0,0,291,6,2,14,0,0,1,0,0,1,0,0,0,0,1
3747,31127,0,1,215,32,10,56,4,1,2,0,1,0,0,0,0,0,0
3748,31129,0,1,182,12,1,12,0,0,0,0,0,0,1,0,0,0,1
3749,31143,0,1,139,6,8,38,1,2,0,0,0,0,0,0,1,1,2
